0,1,2,3,4,5,6,7,8,9
23,5,36,1,7,5,3,3,1,5
28,13,50,1,5,4,5,0,1,5
29,9,45,8,0,5,2,3,1,5
25,13,40,7,5,5,14,0,0,5
44,14,60,4,2,5,14,0,0,5
18,9,8,1,0,5,8,0,0,5
26,9,24,1,0,5,8,0,1,5
47,12,35,7,8,0,9,0,0,5
23,9,40,1,0,4,11,0,1,5
46,10,40,1,15,0,13,0,1,5
25,9,40,1,0,5,5,0,1,5
38,9,54,7,0,0,1,4,1,5
60,13,15,2,5,3,4,3,0,5
23,10,20,1,15,5,8,0,1,5
36,9,48,6,0,4,9,0,0,5
46,5,25,1,7,4,8,0,1,5
32,13,45,8,5,0,14,0,1,5
40,6,40,1,11,0,2,0,1,5
31,9,40,1,0,5,9,3,1,5
31,10,65,1,15,0,7,0,1,5
32,13,37,4,5,5,9,0,1,5
21,10,10,1,15,5,8,0,1,5
63,10,40,1,15,0,11,3,1,5
44,10,45,1,15,6,7,0,1,5
42,13,60,8,5,0,11,0,1,5
23,13,35,2,5,5,4,0,1,5
30,10,45,1,15,4,9,0,0,5
24,9,40,1,0,5,8,0,1,3
42,13,40,1,5,0,10,0,1,5
44,9,40,8,0,0,14,0,0,22
27,13,48,6,5,5,7,3,1,5
27,10,40,7,15,5,7,0,1,5
22,9,45,1,0,5,8,0,0,5
68,9,40,1,0,5,11,0,0,5
55,10,99,8,15,0,12,0,1,5
22,9,40,8,0,5,8,0,1,29
25,10,15,1,15,0,7,0,0,5
68,9,45,8,0,0,12,0,1,5
62,10,16,1,15,2,7,0,0,5
26,9,40,1,0,4,8,0,1,5
34,14,55,1,2,0,14,0,1,5
68,10,40,1,15,2,11,0,1,5
42,13,45,7,5,6,7,0,1,5
45,13,55,1,5,0,11,0,1,5
26,7,40,1,3,5,2,0,1,5
25,9,45,1,0,0,13,0,1,5
23,13,50,1,5,5,14,0,1,5
65,4,50,0,1,2,12,0,0,5
31,9,50,1,0,5,2,0,1,5
26,9,40,1,0,5,9,0,0,5
39,10,50,1,15,0,5,0,1,5
44,9,40,1,0,0,13,0,1,5
26,14,50,8,2,5,14,0,0,5
26,6,35,1,11,0,2,0,1,5
36,5,50,1,7,0,2,0,1,5
38,7,45,1,3,0,5,0,1,5
39,9,48,1,0,5,13,0,1,5
52,15,40,5,4,0,7,0,1,5
39,2,45,1,14,0,5,0,1,23
41,10,40,8,15,4,5,0,1,5
47,13,70,1,5,0,11,0,1,5
28,11,46,7,6,0,1,3,1,5
25,13,35,7,5,5,14,0,1,5
35,13,40,1,5,5,9,0,0,5
32,9,40,1,0,6,9,0,0,5
38,14,40,1,2,0,5,3,1,5
44,10,18,1,15,0,10,0,1,5
21,10,40,2,15,5,4,0,0,5
27,13,40,1,5,5,11,0,0,5
30,13,55,1,5,5,7,0,1,5
20,9,40,1,0,5,5,0,1,5
57,14,80,1,2,5,14,0,1,5
43,10,48,1,15,4,9,0,1,5
50,7,40,2,3,0,4,3,0,5
28,4,48,1,1,0,13,4,0,38
25,9,48,1,0,0,10,0,0,5
25,9,40,1,0,0,11,0,1,5
90,13,45,1,5,0,7,0,1,5
38,13,40,7,5,6,14,3,1,5
35,13,40,1,5,3,7,0,0,5
50,13,40,4,5,0,7,0,1,30
26,9,40,7,0,5,9,0,0,5
39,10,45,1,15,0,12,0,1,5
56,6,40,1,11,0,11,0,1,5
24,9,40,7,0,4,1,3,0,5
18,7,25,7,3,5,9,0,0,5
57,14,40,1,2,4,14,0,0,5
43,9,40,4,0,5,9,3,0,5
29,13,25,4,5,0,14,0,1,25
40,14,40,1,2,0,7,0,1,5
44,13,40,8,5,0,7,0,1,5
77,9,6,7,0,0,7,0,1,5
30,13,40,1,5,5,14,3,1,5
21,9,40,1,0,0,13,0,1,5
66,6,40,1,11,0,1,0,1,5
40,7,35,1,3,5,2,0,1,5
68,9,40,1,0,0,11,0,1,5
64,9,38,1,0,2,8,0,0,5
26,13,50,1,5,5,14,0,0,5
32,10,40,1,15,0,7,0,1,5
32,9,38,1,0,5,9,0,1,5
51,14,40,7,2,0,14,0,1,5
49,13,50,1,5,0,11,0,1,5
28,13,20,1,5,5,2,0,1,5
29,9,36,1,0,4,8,0,0,5
21,10,30,1,15,5,11,0,1,5
28,9,40,1,0,5,9,3,0,5
55,6,40,1,11,0,5,0,1,5
45,9,50,8,0,0,11,4,1,4
35,10,40,1,15,5,11,0,1,5
31,7,40,2,3,6,4,3,1,5
30,9,55,1,0,0,8,0,1,18
33,9,20,1,0,0,11,0,1,5
23,13,40,1,5,5,7,0,1,5
35,10,40,1,15,5,11,0,0,5
48,7,50,8,3,0,12,0,1,5
39,6,40,7,11,4,3,3,1,5
53,15,50,7,4,4,14,0,0,5
49,9,40,6,0,0,9,0,1,5
31,13,40,1,5,5,7,3,0,5
29,9,48,1,0,5,13,0,1,5
54,10,45,5,15,0,11,0,1,5
28,12,3,2,8,1,4,0,0,5
34,9,50,1,0,0,5,0,1,5
30,10,35,1,15,5,11,3,0,5
19,9,45,1,0,5,6,0,0,35
26,9,40,1,0,5,3,0,1,5
47,10,70,1,15,5,11,0,1,5
50,9,38,1,0,4,7,0,1,5
30,13,45,1,5,5,7,0,0,5
44,10,50,1,15,4,13,0,1,5
49,9,60,1,0,0,11,0,1,5
75,14,50,8,2,3,14,0,0,5
37,13,55,1,5,0,11,0,1,5
51,9,38,4,0,4,5,0,1,5
35,9,35,1,0,5,5,0,1,5
28,10,40,1,15,5,11,0,0,5
72,5,48,1,7,0,7,4,0,5
39,13,50,1,5,6,11,0,1,5
27,9,30,1,0,5,12,3,1,5
57,10,40,1,15,5,9,3,0,17
28,9,70,1,0,5,5,0,1,5
23,10,50,1,15,3,8,0,0,5
23,10,20,1,15,5,8,0,0,5
31,10,40,1,15,5,8,0,0,5
27,13,40,7,5,5,14,0,0,5
31,15,80,1,4,5,14,0,0,35
39,14,40,1,2,0,7,0,1,40
23,7,40,1,3,5,5,0,1,5
24,12,40,7,8,0,8,0,0,5
36,16,40,1,12,5,14,0,1,19
32,10,40,1,15,4,8,0,1,25
35,12,40,1,8,4,8,0,0,5
36,13,40,1,5,0,7,0,1,5
23,13,50,2,5,5,4,0,0,5
47,11,40,1,6,0,13,0,1,5
35,9,40,1,0,5,3,0,1,5
44,10,40,6,15,0,10,0,1,5
32,14,50,4,2,0,14,0,1,5
34,11,40,1,6,0,5,0,1,5
47,9,40,1,0,0,5,3,1,5
27,7,35,1,3,0,11,3,1,5
23,9,42,1,0,6,7,0,0,5
19,10,40,2,15,5,4,1,0,5
50,6,38,1,11,0,5,0,1,5
49,10,40,4,15,0,14,0,1,5
36,10,40,1,15,0,7,0,1,5
23,13,40,1,5,5,7,0,1,5
61,4,38,1,1,2,8,3,0,5
41,10,16,1,15,0,12,0,1,5
27,13,60,8,5,0,7,0,1,5
53,13,70,1,5,4,7,0,1,5
17,6,10,8,11,5,9,0,1,5
23,9,30,2,0,5,4,0,1,5
53,10,40,1,15,5,5,0,1,5
24,13,40,1,5,3,14,0,0,5
22,10,20,1,15,5,9,0,0,5
53,13,50,1,5,0,11,0,1,5
18,7,20,1,3,5,8,3,1,5
24,10,50,1,15,5,11,0,1,23
20,9,40,1,0,5,11,0,0,5
30,4,40,7,1,0,2,0,1,5
34,9,40,1,0,0,2,0,1,5
19,9,30,1,0,5,3,0,1,5
20,8,40,1,9,5,9,0,0,23
47,9,40,1,0,4,8,4,0,5
20,10,32,2,15,5,4,0,1,5
22,13,40,1,5,5,14,0,0,5
60,10,40,1,15,4,9,0,0,5
32,9,40,1,0,5,6,0,0,23
46,9,40,1,0,0,7,0,1,5
66,9,40,1,0,2,9,0,0,5
37,13,30,1,5,0,8,4,0,5
34,10,44,1,15,4,7,0,1,5
45,13,46,1,5,5,14,0,1,5
35,7,40,1,3,0,12,0,1,5
63,9,40,2,0,0,4,0,1,5
51,10,40,7,15,0,7,3,1,5
36,10,40,7,15,0,1,0,1,5
25,9,40,6,0,5,9,3,1,5
51,9,38,1,0,4,8,0,0,5
25,10,40,8,15,5,13,0,1,5
19,9,45,1,0,5,12,0,1,5
47,10,45,1,15,0,7,0,1,5
59,9,40,7,0,6,1,3,0,5
34,13,40,1,5,0,7,0,1,5
40,10,60,1,15,6,7,0,0,5
42,9,45,1,0,4,13,0,1,5
28,9,17,2,0,0,4,0,0,33
37,14,60,1,2,0,7,0,1,5
51,12,38,5,8,0,11,0,1,5
25,9,36,1,0,5,9,0,1,5
31,9,40,6,0,0,9,0,0,5
37,9,44,1,0,0,8,0,1,5
42,12,45,1,8,0,11,0,1,5
29,13,40,2,5,5,4,0,1,5
35,10,50,1,15,4,11,0,1,5
51,13,47,1,5,0,11,0,1,5
22,10,36,2,15,5,4,0,1,5
26,13,16,1,5,5,14,4,1,14
56,9,46,7,0,4,9,0,0,5
52,10,45,1,15,0,14,0,1,5
61,14,4,8,2,0,5,0,1,35
47,13,40,4,5,4,7,0,0,5
52,11,40,1,6,0,5,0,1,5
30,9,40,1,0,4,5,0,0,5
35,10,40,1,15,0,2,4,1,35
17,8,40,2,9,5,4,0,1,5
26,10,35,1,15,3,5,3,0,28
58,9,40,7,0,0,12,0,1,5
30,9,60,1,0,0,1,0,1,5
46,10,40,1,15,6,9,0,0,5
57,9,40,1,0,5,11,0,0,5
25,13,40,1,5,5,7,0,1,5
21,10,10,4,15,5,10,0,0,5
45,14,30,7,2,4,14,0,0,5
61,16,5,2,12,2,4,0,0,5
39,9,40,1,0,5,5,0,1,5
42,9,53,1,0,0,9,0,0,5
20,9,40,1,0,5,13,0,0,5
23,9,16,1,0,5,1,3,1,5
25,13,40,1,5,5,10,0,1,5
47,3,40,1,10,5,6,0,0,3
24,9,45,1,0,5,11,0,1,5
20,10,15,2,15,5,4,4,0,5
35,9,70,1,0,5,5,0,1,5
44,9,38,7,0,0,8,3,0,17
47,10,50,4,15,0,14,0,1,5
28,7,40,4,3,6,9,4,0,34
41,14,60,7,2,4,14,0,0,5
31,9,40,1,0,5,9,0,0,5
27,14,25,1,2,5,7,0,0,5
44,9,40,1,0,5,11,4,0,5
61,10,40,1,15,5,6,0,0,5
42,10,40,6,15,4,9,0,0,39
46,9,28,1,0,5,8,0,0,5
46,13,50,1,5,0,7,0,1,5
54,14,38,7,2,2,14,0,0,5
49,9,40,1,0,2,10,0,1,5
56,10,40,7,15,2,9,0,0,5
52,14,40,1,2,4,14,0,0,5
34,9,40,1,0,0,2,0,1,39
25,9,40,8,0,0,5,0,1,5
18,7,40,1,3,5,14,0,0,5
58,9,40,1,0,0,13,0,1,5
31,13,40,4,5,4,14,0,1,5
29,10,55,1,15,0,5,0,1,5
28,7,40,1,3,5,13,3,1,5
30,10,48,1,15,5,9,0,1,5
21,10,30,2,15,5,4,0,1,5
75,6,70,1,11,2,6,0,0,5
66,7,40,2,3,0,4,0,1,5
26,10,40,1,15,0,5,3,1,5
33,13,50,5,5,0,11,0,1,5
47,3,55,8,10,0,11,0,1,22
21,10,37,1,15,5,8,0,0,5
17,7,17,1,3,5,5,0,1,5
61,13,55,2,5,0,4,0,1,5
47,9,8,2,0,0,4,0,0,5
22,10,15,1,15,5,8,3,0,5
47,9,40,1,0,0,11,0,1,5
45,13,40,1,5,0,7,0,1,5
32,11,50,8,6,4,11,0,1,5
59,6,30,1,11,6,6,3,0,5
38,9,50,1,0,0,5,0,1,5
33,9,40,1,0,6,1,0,0,5
41,9,40,1,0,0,13,0,1,5
51,5,40,1,7,0,2,0,1,5
42,9,48,1,0,0,11,0,1,5
27,13,40,1,5,0,14,0,0,5
60,10,45,1,15,0,5,0,1,5
64,9,35,7,0,4,9,0,0,5
37,12,40,1,8,0,13,0,1,5
54,13,45,8,5,0,7,0,1,5
36,12,50,1,8,0,7,0,0,5
34,13,40,1,5,0,14,0,1,35
41,14,5,8,2,4,11,0,1,5
35,4,75,8,1,0,12,0,1,5
63,14,68,5,2,0,11,0,1,5
46,9,40,1,0,4,5,0,1,5
47,14,40,8,2,4,14,0,1,5
24,13,65,1,5,5,13,0,1,5
29,10,30,1,15,5,11,0,1,5
74,10,18,6,15,2,2,0,0,5
50,7,70,1,3,0,2,0,1,5
22,10,40,1,15,5,9,0,0,5
48,8,40,1,9,6,9,3,0,5
30,5,40,1,7,0,3,0,1,23
32,13,40,1,5,0,11,0,1,5
39,9,40,1,0,0,13,0,1,5
49,10,40,1,15,0,5,0,1,5
25,13,40,1,5,5,9,0,0,5
50,13,40,1,5,0,9,0,0,5
44,9,40,1,0,0,2,0,1,5
28,12,60,6,8,0,9,0,1,5
55,13,40,1,5,2,9,0,0,5
49,13,50,7,5,5,14,0,0,5
31,9,12,1,0,6,7,0,0,5
47,9,40,1,0,0,13,3,0,5
45,9,40,1,0,0,2,0,1,5
35,9,40,1,0,5,8,3,0,5
34,13,60,8,5,0,11,4,1,4
49,9,40,7,0,2,1,3,1,5
39,10,35,2,15,4,4,0,0,5
27,9,42,1,0,5,8,0,0,5
42,9,40,1,0,0,3,0,1,5
60,3,30,2,10,0,4,0,1,5
33,10,48,1,15,0,11,0,1,5
23,10,40,1,15,5,9,0,0,5
45,14,50,1,2,0,7,0,1,5
34,9,40,1,0,5,13,3,0,5
53,9,37,1,0,4,11,0,0,23
22,6,30,1,11,5,5,0,1,5
57,9,35,4,0,6,8,0,0,5
20,10,8,2,15,5,4,0,0,5
23,4,40,1,1,5,5,3,1,5
31,7,40,1,3,5,2,0,1,5
23,13,22,4,5,5,10,0,1,5
30,9,40,1,0,6,9,0,0,5
32,13,50,7,5,6,14,0,0,5
42,12,40,1,8,0,9,3,0,5
51,4,40,1,1,0,2,0,1,40
36,13,40,1,5,5,7,0,0,5
45,9,40,1,0,5,11,3,1,5
35,11,50,1,6,0,11,0,1,18
33,4,40,1,1,0,13,0,1,5
43,11,40,1,6,4,14,0,0,5
60,9,40,1,0,0,10,0,0,5
37,13,55,4,5,0,14,0,1,5
35,10,40,1,15,5,10,0,0,5
36,10,52,1,15,0,9,0,1,5
54,4,40,1,1,0,5,0,1,5
51,11,40,1,6,0,3,0,1,5
45,12,45,1,8,0,5,0,1,5
63,10,40,6,15,4,7,0,0,5
51,10,40,1,15,0,5,0,1,5
58,14,18,8,2,4,11,0,1,5
64,9,40,7,0,4,9,0,0,5
20,10,40,1,15,5,3,0,1,5
44,13,40,6,5,0,9,4,1,41
39,13,48,1,5,4,7,0,0,5
45,10,40,4,15,5,9,0,0,5
44,16,55,1,12,0,9,0,1,5
22,10,40,6,15,5,7,0,0,5
63,9,40,5,0,0,7,0,1,5
26,11,40,1,6,6,8,3,1,5
42,13,45,8,5,0,12,0,1,5
20,9,25,1,0,5,8,0,0,5
25,9,40,1,0,5,2,0,1,5
27,13,50,1,5,0,5,0,1,5
46,11,40,1,6,4,9,0,0,5
31,10,60,1,15,4,5,0,1,5
24,11,35,1,6,5,7,0,1,5
43,10,50,1,15,0,11,0,1,5
23,8,21,1,9,5,13,0,1,23
32,9,37,7,0,5,2,3,0,5
44,9,40,1,0,0,5,0,1,0
40,13,40,8,5,0,11,0,1,5
38,9,40,1,0,4,5,0,1,5
23,11,40,1,6,5,13,0,1,5
41,10,40,1,15,0,11,0,1,5
48,9,40,1,0,0,5,0,1,5
47,12,35,1,8,2,8,0,0,5
42,9,40,1,0,0,5,0,1,5
17,6,10,1,11,5,11,0,0,5
29,15,70,7,4,5,14,0,0,5
21,10,20,4,15,5,14,0,0,5
18,7,27,2,3,5,4,0,1,5
31,9,40,1,0,0,8,0,1,23
27,13,40,7,5,5,14,0,0,5
29,16,40,1,12,5,14,0,1,30
23,13,45,1,5,5,11,0,0,5
41,14,55,1,2,0,14,4,1,13
46,13,35,7,5,0,14,0,1,5
34,10,25,1,15,0,1,3,0,12
42,9,24,8,0,0,5,0,1,5
46,9,37,1,0,4,5,0,1,5
18,7,15,2,3,5,4,0,1,5
52,10,40,1,15,0,5,0,1,5
56,9,40,1,0,4,5,0,0,5
21,11,40,1,6,5,13,0,1,5
22,9,20,8,0,5,5,0,1,5
31,13,45,1,5,4,9,0,0,5
41,9,60,8,0,0,8,0,1,5
25,10,40,1,15,6,9,0,0,5
43,13,60,8,5,4,7,0,1,5
45,9,40,1,0,6,11,0,0,5
26,10,60,1,15,4,10,0,1,5
90,10,35,1,15,5,8,4,1,5
30,13,40,1,5,0,8,0,0,5
42,10,40,1,15,0,5,0,1,5
20,10,35,1,15,5,3,0,1,5
64,9,38,4,0,2,9,0,0,5
56,4,20,1,1,2,2,0,1,5
42,10,40,1,15,3,14,0,1,5
26,13,40,1,5,0,11,0,0,5
31,12,40,7,8,5,9,1,0,5
40,13,40,1,5,0,9,0,0,5
58,10,40,1,15,2,5,0,1,5
41,13,40,1,5,0,7,0,1,5
58,9,47,5,0,5,11,0,1,5
62,14,60,4,2,0,14,0,1,5
40,10,40,1,15,5,5,0,1,5
45,10,40,7,15,0,1,0,1,5
22,9,55,1,0,5,5,0,1,5
23,10,20,2,15,5,4,4,1,38
63,14,50,6,2,0,7,0,1,5
37,10,40,1,15,2,5,0,1,5
25,13,40,2,5,3,4,0,1,30
56,7,50,1,3,0,12,0,1,5
32,10,50,1,15,4,11,0,1,5
32,11,40,1,6,4,14,0,1,5
35,7,90,1,3,6,2,0,1,5
19,10,20,1,15,5,9,0,0,5
41,7,40,1,3,3,13,0,1,32
22,6,25,1,11,5,2,0,1,5
23,9,40,1,0,5,10,0,0,5
36,14,40,1,2,0,7,4,1,13
27,10,25,2,15,4,4,0,0,5
45,11,40,1,6,0,5,0,1,30
23,9,25,8,0,5,12,0,1,23
21,7,40,1,3,5,8,3,0,5
29,13,40,1,5,0,11,0,1,5
36,11,60,8,6,0,10,0,1,5
62,8,40,8,9,0,5,0,1,5
25,10,40,6,15,5,7,3,1,5
34,12,45,1,8,4,7,0,0,5
33,13,40,1,5,0,12,0,1,19
22,10,30,2,15,5,4,0,0,5
28,12,30,1,8,0,11,0,1,5
22,10,25,2,15,6,4,0,1,5
47,9,40,1,0,0,8,0,1,5
20,6,40,2,11,5,4,0,1,5
34,13,70,1,5,0,7,0,1,5
28,9,40,1,0,5,3,0,1,5
22,9,40,1,0,5,2,3,1,5
47,10,35,1,15,6,8,3,0,5
33,11,45,1,6,5,9,0,1,5
25,9,40,1,0,5,5,0,1,5
36,9,40,4,0,0,1,0,1,5
61,13,30,7,5,6,14,0,1,35
57,10,40,1,15,0,5,0,1,0
55,16,40,1,12,5,14,0,1,19
20,9,40,1,0,4,11,3,0,5
43,9,44,1,0,5,11,3,0,5
54,9,40,1,0,0,13,0,1,19
25,10,40,1,15,6,9,0,0,5
23,10,35,2,15,5,4,0,0,5
17,7,10,1,3,5,5,0,1,5
63,4,40,1,1,3,8,1,0,5
19,10,30,1,15,5,7,0,0,5
33,13,45,8,5,0,11,0,1,5
37,13,50,1,5,0,12,0,1,5
27,4,45,1,1,0,2,0,1,5
36,13,40,7,5,0,9,0,1,5
30,9,65,5,0,0,7,0,1,30
22,13,55,1,5,5,14,0,1,5
20,9,45,1,0,5,3,0,1,5
18,10,40,1,15,5,11,0,0,5
21,10,40,2,15,5,4,0,0,5
19,9,35,1,0,5,11,0,0,5
34,9,30,1,0,4,13,0,1,5
32,10,40,4,15,5,9,3,0,5
20,10,40,1,15,5,13,1,1,5
70,4,25,1,1,0,8,0,1,5
57,13,40,1,5,0,7,0,1,5
34,11,40,1,6,0,13,0,1,5
48,10,40,1,15,0,7,0,1,5
42,7,40,1,3,0,8,0,0,5
27,10,40,1,15,5,8,0,1,5
51,6,40,1,11,0,8,0,1,23
36,10,65,7,15,4,9,0,0,5
33,10,40,1,15,5,7,4,1,41
50,10,40,1,15,5,12,0,1,5
39,14,40,7,2,0,14,0,1,5
55,5,25,8,7,0,12,0,1,5
24,10,40,1,15,5,9,0,0,5
35,9,40,1,0,5,11,0,1,5
32,8,40,8,9,0,5,0,1,5
29,7,60,1,3,0,2,0,1,5
24,13,40,8,5,5,11,0,1,5
61,5,40,1,7,0,13,0,1,5
34,9,44,1,0,0,13,0,1,5
20,10,36,2,15,5,4,0,1,5
41,9,40,1,0,5,11,0,0,5
36,9,84,8,0,0,12,0,1,5
61,9,52,8,0,0,5,0,1,5
35,15,35,1,4,0,11,4,1,38
42,13,50,4,5,0,7,0,1,5
26,13,40,1,5,5,10,0,1,5
44,10,40,7,15,5,8,3,0,5
31,14,25,4,2,5,9,0,1,5
39,9,40,4,0,5,8,3,1,5
20,10,24,1,15,5,10,0,0,5
32,10,40,5,15,0,5,0,1,5
32,9,40,8,0,0,11,0,1,5
61,5,20,1,7,0,13,3,1,37
54,10,40,7,15,4,9,0,0,5
23,12,40,1,8,5,5,0,1,5
19,9,3,1,0,5,11,0,1,5
31,10,40,1,15,0,14,1,1,5
35,3,40,1,10,0,3,0,1,23
29,9,25,1,0,4,8,0,0,5
29,9,40,7,0,5,1,3,0,5
25,6,25,1,11,6,8,0,0,5
46,13,40,1,5,4,11,0,0,5
35,11,30,1,6,5,8,0,0,5
20,6,40,1,11,5,11,2,1,5
24,9,40,8,0,0,9,0,0,5
48,9,37,1,0,4,9,0,0,5
37,9,40,1,0,4,13,0,0,5
60,9,40,8,0,0,11,0,1,5
39,9,40,1,0,0,5,0,1,5
29,10,38,7,15,6,9,0,0,5
31,11,20,8,6,4,5,0,1,5
26,12,40,8,8,5,5,0,1,5
46,11,40,1,6,4,1,3,1,5
69,9,8,2,0,0,4,0,1,5
48,9,55,1,0,4,13,0,0,5
46,9,40,1,0,4,11,0,0,5
39,9,54,8,0,0,11,3,0,28
50,14,40,6,2,0,10,0,1,5
24,13,40,1,5,5,14,0,0,5
30,11,40,1,6,0,10,0,0,30
29,9,40,8,0,0,5,0,1,5
23,7,38,1,3,5,2,0,0,5
21,11,40,2,6,5,4,0,1,5
32,6,40,1,11,6,5,0,1,5
55,9,40,1,0,6,3,0,1,5
41,10,50,1,15,0,11,0,1,5
18,7,40,1,3,5,9,0,1,5
74,13,10,8,5,0,7,0,1,5
40,16,40,1,12,0,14,0,1,5
27,9,40,1,0,0,5,0,1,5
55,9,40,1,0,4,9,0,0,5
52,4,40,8,1,0,5,1,1,5
54,10,48,1,15,4,11,0,0,5
36,9,48,1,0,4,5,0,1,5
76,10,8,2,15,0,4,0,1,5
26,9,40,1,0,5,3,0,0,5
18,7,20,1,3,5,5,0,1,5
38,9,50,1,0,4,7,0,1,5
19,10,25,2,15,5,4,0,0,5
32,10,60,1,15,0,7,0,1,5
57,13,40,1,5,0,11,0,1,5
20,9,40,1,0,5,1,3,1,5
27,10,40,1,15,5,9,0,0,5
60,3,40,1,10,4,13,0,0,39
52,9,50,1,0,4,5,0,0,5
61,4,40,1,1,0,2,0,1,5
57,9,55,8,0,2,5,0,1,5
19,10,40,2,15,5,4,0,1,5
59,15,25,8,4,0,11,0,1,5
34,9,45,8,0,5,5,0,1,5
31,12,50,1,8,0,5,4,1,5
42,9,35,1,0,4,1,3,1,5
70,10,6,1,15,5,9,0,0,5
47,13,40,1,5,0,9,4,1,35
29,10,45,1,15,0,2,0,1,5
27,7,40,1,3,5,3,3,1,5
25,8,40,1,9,0,8,0,0,5
28,9,40,1,0,5,8,3,0,35
35,13,40,1,5,0,5,0,1,5
36,10,60,8,15,0,5,0,1,5
54,14,40,2,2,5,4,0,0,5
46,11,40,1,6,0,5,0,1,5
52,11,35,1,6,6,8,0,0,5
65,4,40,1,1,0,13,0,1,5
43,11,40,1,6,4,13,0,1,5
41,9,40,7,0,4,14,4,0,5
47,13,30,8,5,0,7,0,1,5
49,14,56,6,2,5,7,0,1,5
21,10,25,1,15,5,8,0,0,5
20,10,25,1,15,5,8,0,0,5
18,8,40,7,9,5,1,0,1,5
27,10,40,1,15,5,11,3,1,5
34,9,50,8,0,0,5,0,1,5
38,10,40,1,15,4,9,0,0,5
24,9,40,1,0,5,9,0,1,5
34,10,65,1,15,5,11,0,1,5
47,9,50,1,0,0,13,0,1,5
27,9,40,6,0,6,7,3,0,5
63,11,8,1,6,2,9,0,0,5
34,10,40,1,15,0,9,3,1,5
25,10,50,1,15,3,11,0,1,5
19,10,35,2,15,5,4,0,0,5
35,9,50,1,0,4,11,0,0,5
24,10,70,1,15,0,2,0,1,5
26,10,35,1,15,5,9,4,0,5
59,11,40,7,6,4,9,0,0,5
43,16,40,1,12,3,14,0,0,35
20,10,40,1,15,5,8,0,0,5
41,9,40,1,0,0,12,0,1,5
51,10,40,1,15,0,11,0,1,5
27,9,40,1,0,5,9,2,0,5
36,9,40,1,0,0,7,0,1,5
25,10,60,1,15,5,12,0,1,5
55,13,50,1,5,0,11,0,1,5
22,10,21,7,15,5,14,0,0,5
39,11,20,1,6,0,9,0,0,5
40,5,40,1,7,5,13,3,0,12
46,9,45,1,0,4,7,0,1,5
54,9,20,6,0,5,9,0,0,5
19,10,30,1,15,5,11,3,1,5
24,9,40,1,0,0,9,0,1,5
53,9,40,2,0,0,4,0,1,5
24,14,13,4,2,5,14,0,1,5
29,9,65,8,0,5,12,0,1,5
54,9,40,2,0,0,4,0,1,5
21,10,30,2,15,5,4,0,0,5
34,5,40,1,7,6,5,0,1,35
56,7,40,1,3,4,13,0,0,5
19,6,40,1,11,5,11,3,0,5
32,9,65,5,0,0,11,0,1,5
48,9,52,1,0,4,9,0,0,5
67,14,40,2,2,0,4,3,1,5
47,9,25,1,0,0,2,0,1,5
52,9,60,1,0,0,2,0,1,5
40,2,40,1,14,3,13,0,0,28
28,6,50,1,11,0,5,0,1,5
57,2,40,1,14,4,5,0,1,27
51,9,40,1,0,4,9,0,0,5
26,7,35,2,3,5,4,0,0,18
36,13,45,1,5,0,14,4,1,35
33,10,50,1,15,0,7,0,1,5
46,13,45,1,5,0,5,0,1,5
50,9,40,1,0,4,9,4,0,41
33,10,40,1,15,3,5,0,1,35
67,9,3,2,0,2,4,0,1,5
35,12,24,1,8,4,3,0,0,5
23,6,40,1,11,5,5,3,0,5
41,9,50,1,0,0,2,0,1,5
60,12,35,1,8,0,9,0,1,5
32,13,55,1,5,5,9,0,1,5
56,9,40,6,0,0,2,1,1,5
45,11,40,4,6,4,10,0,0,5
24,9,45,1,0,4,7,0,0,5
18,6,27,1,11,5,3,0,1,5
31,9,40,1,0,0,8,2,1,5
21,10,50,2,15,5,4,0,1,5
23,10,40,1,15,5,8,0,0,5
45,10,40,4,15,0,7,0,1,5
18,7,25,1,3,5,11,1,0,5
25,9,30,1,0,0,2,3,1,5
31,9,40,4,0,0,11,0,1,5
19,9,45,1,0,5,13,0,1,5
41,13,40,1,5,0,7,0,1,5
74,15,20,1,4,2,9,3,0,5
27,3,40,1,10,5,2,0,1,23
23,9,40,1,0,5,9,0,0,5
31,11,40,1,6,0,11,0,1,5
40,9,40,5,0,0,3,0,1,5
41,9,40,6,0,0,2,0,1,5
25,14,20,1,2,5,11,0,1,5
42,9,60,1,0,0,5,1,1,5
24,13,40,1,5,5,5,0,0,5
42,12,50,1,8,0,5,0,1,5
45,6,70,8,11,0,5,0,1,5
34,11,40,1,6,4,5,0,1,5
32,9,60,1,0,5,3,0,1,5
54,9,45,1,0,0,5,0,1,5
40,10,20,2,15,0,4,0,0,5
55,13,60,5,5,0,11,0,1,5
66,7,30,2,3,5,4,0,1,5
52,14,40,4,2,0,14,0,1,5
21,10,15,4,15,5,9,0,0,5
33,13,40,1,5,0,7,0,0,5
52,11,50,2,6,0,4,0,1,5
28,3,40,1,10,5,13,0,0,35
27,7,40,8,3,0,5,0,1,5
42,13,50,7,5,4,14,0,0,5
27,10,45,5,15,5,9,0,0,5
19,9,40,1,0,5,8,0,0,5
46,10,40,1,15,0,5,0,1,5
55,9,25,8,0,2,8,0,0,25
50,4,49,1,1,0,11,2,1,28
28,9,40,1,0,0,9,0,0,5
23,9,40,1,0,5,9,3,0,5
43,14,50,1,2,3,7,0,1,5
